route_id,service_id,trip_id,trip_headsign,direction_id,block_id
2,7,2388379,HOPITAL SCHUMAN,0,08
2,7,2388382,HOPITAL SCHUMAN,0,08
2,7,2388395,LE GOULLON,0,08
2,7,2388400,LE GOULLON,0,08
2,7,2388409,LE GOULLON,0,08
2,7,2388430,LE GOULLON,0,08
2,7,2388434,HOPITAL SCHUMAN,0,08
2,7,2388456,ST PIERRE,1,08
2,7,2388465,ST PIERRE,1,08
2,7,2388482,LORRAINE,1,08
2,7,2388492,TOURNEBRIDE,1,08
2,7,2388502,ST PIERRE,1,08
2,7,2388381,HOPITAL SCHUMAN,0,09
2,7,2388384,HOPITAL SCHUMAN,0,09
2,7,2388396,LE GOULLON,0,09
2,7,2388453,ST PIERRE,1,09
2,7,2388462,ST PIERRE,1,09
2,7,2388469,ST PIERRE,1,09
2,7,2388479,TOURNEBRIDE,1,09
2,7,2388386,LE GOULLON,0,07
2,7,2388387,HOPITAL SCHUMAN,0,07
2,7,2388399,HOPITAL SCHUMAN,0,07
2,7,2388477,ST PIERRE,1,07
2,7,2388486,ST PIERRE,1,07
2,7,2388496,TOURNEBRIDE,1,07
2,7,2388385,HOPITAL SCHUMAN,0,10
2,7,2388408,LE GOULLON,0,10
2,7,2388428,HOPITAL SCHUMAN,0,10
2,7,2388433,LE GOULLON,0,10
2,7,2388442,REPUBLIQUE,0,10
2,7,2388471,ST PIERRE,1,10
2,7,2388480,TOURNEBRIDE,1,10
2,7,2388489,TOURNEBRIDE,1,10
2,7,2388499,ST PIERRE,1,10
2,7,2388509,TOURNEBRIDE,1,10
2,7,2388388,HOPITAL SCHUMAN,0,04
2,7,2388429,LE GOULLON,0,04
2,7,2388491,ST PIERRE,1,04
2,7,2388500,LORRAINE,1,04
2,7,2388390,HOPITAL SCHUMAN,0,09
2,7,2388495,ST PIERRE,1,09
2,7,2388504,ST PIERRE,1,09
10,7,2389047,CHR MERCY,0,01
10,7,2389049,CITE U,1,01
10,7,2389051,CHR MERCY,0,01
10,7,2389057,CHR MERCY,0,01
10,7,2389063,CHR MERCY,0,01
10,7,2389068,CHR MERCY,0,01
10,7,2389073,CHR MERCY,0,01
10,7,2389078,CHR MERCY,0,01
10,7,2389084,CHR MERCY,0,01
10,7,2389090,CHR MERCY,0,01
10,7,2389096,CHR MERCY,0,01
10,7,2389104,CITE U,1,01
10,7,2389110,CITE U,1,01
10,7,2389115,CITE U,1,01
10,7,2389120,CITE U,1,01
10,7,2389125,CITE U,1,01
10,7,2389131,CITE U,1,01
10,7,2389137,CITE U,1,01
10,7,2389143,CITE U,1,01
10,7,2389048,CHR MERCY,0,02
10,7,2389050,CITE U,1,02
10,7,2389053,CHR MERCY,0,02
10,7,2389059,CHR MERCY,0,02
10,7,2389064,CHR MERCY,0,02
10,7,2389069,CHR MERCY,0,02
10,7,2389074,CHR MERCY,0,02
10,7,2389079,CHR MERCY,0,02
10,7,2389085,CHR MERCY,0,02
10,7,2389091,CHR MERCY,0,02
10,7,2389097,CHR MERCY,0,02
10,7,2389101,CITE U,1,02
10,7,2389106,CITE U,1,02
10,7,2389111,CITE U,1,02
10,7,2389116,CITE U,1,02
10,7,2389121,CITE U,1,02
10,7,2389126,CITE U,1,02
10,7,2389132,CITE U,1,02
10,7,2389138,CITE U,1,02
10,7,2389144,CITE U,1,02
10,7,2389082,CHR MERCY,0,05
10,7,2389088,CHR MERCY,0,05
10,7,2389094,CHR MERCY,0,05
10,7,2389099,CHR MERCY,0,05
10,7,2389100,CITE U,1,05
10,7,2389129,CITE U,1,05
10,7,2389135,CITE U,1,05
10,7,2389141,CITE U,1,05
10,7,2389146,CITE U,1,05
10,7,2389054,CHR MERCY,0,03
10,7,2389060,CHR MERCY,0,03
10,7,2389065,CHR MERCY,0,03
10,7,2389070,CHR MERCY,0,03
10,7,2389075,CHR MERCY,0,03
10,7,2389080,CHR MERCY,0,03
10,7,2389086,CHR MERCY,0,03
10,7,2389092,CHR MERCY,0,03
10,7,2389102,CITE U,1,03
10,7,2389107,CITE U,1,03
10,7,2389112,CITE U,1,03
10,7,2389117,CITE U,1,03
10,7,2389122,CITE U,1,03
10,7,2389127,CITE U,1,03
10,7,2389133,CITE U,1,03
10,7,2389139,CITE U,1,03
10,7,2389052,CHR MERCY,0,05
10,7,2389058,CHR MERCY,0,05
10,7,2389105,CITE U,1,05
10,7,2389055,CHR MERCY,0,04
10,7,2389061,CHR MERCY,0,04
10,7,2389066,CHR MERCY,0,04
10,7,2389071,CHR MERCY,0,04
10,7,2389076,CHR MERCY,0,04
10,7,2389081,CHR MERCY,0,04
10,7,2389087,CHR MERCY,0,04
10,7,2389093,CHR MERCY,0,04
10,7,2389098,CHR MERCY,0,04
10,7,2389103,CITE U,1,04
10,7,2389108,CITE U,1,04
10,7,2389113,CITE U,1,04
10,7,2389118,CITE U,1,04
10,7,2389123,CITE U,1,04
10,7,2389128,CITE U,1,04
10,7,2389134,CITE U,1,04
10,7,2389140,CITE U,1,04
10,7,2389145,CITE U,1,04
10,7,2389056,CHR MERCY,0,06
10,7,2389062,CHR MERCY,0,06
10,7,2389067,CHR MERCY,0,06
10,7,2389072,CHR MERCY,0,06
10,7,2389077,CHR MERCY,0,06
10,7,2389083,CHR MERCY,0,06
10,7,2389089,CHR MERCY,0,06
10,7,2389095,CHR MERCY,0,06
10,7,2389109,CITE U,1,06
10,7,2389114,CITE U,1,06
10,7,2389119,CITE U,1,06
10,7,2389124,CITE U,1,06
10,7,2389130,CITE U,1,06
10,7,2389136,CITE U,1,06
10,7,2389142,CITE U,1,06
43,7,2380210,JEAN MOULIN,1,tad10
81,7,2386896,POLE MULTIMODAL,0,v01
81,7,2386899,ST-REMY,1,v02
81,7,2386897,POLE MULTIMODAL,0,v03
81,7,2386900,ST-REMY,1,v04
81,7,2386901,ST-REMY,1,v05
81,7,2386902,ST-REMY,1,v06
81,7,2386903,ST-REMY,1,v07
81,7,2386904,ST-REMY,1,v08
81,7,2386898,POLE MULTIMODAL,0,v09
81,7,2386905,ST-REMY,1,v10
62,7,2379898,POLE MULTIMODAL,0,tad05
62,7,2379899,POLE MULTIMODAL,0,tad05
62,7,2379910,SAULNY CENTRE,1,tad05
62,7,2379912,SAULNY CENTRE,1,tad05
62,7,2379900,POLE MULTIMODAL,0,tad06
62,7,2379911,SAULNY CENTRE,1,tad06
93,7,2380050,POLE MULTIMODAL,0,tad07
93,7,2380052,POLE MULTIMODAL,0,tad07
93,7,2380065,LAQUENEXY,1,tad07
93,7,2380051,POLE MULTIMODAL,0,tad08
93,7,2380066,LAQUENEXY,1,tad08
93,7,2380054,POLE MULTIMODAL,0,tad05
93,7,2380063,LAQUENEXY,1,tad05
93,7,2380048,POLE MULTIMODAL,0,tad06
93,7,2380049,POLE MULTIMODAL,0,tad06
93,7,2380056,LAQUENEXY,1,tad06
93,7,2380064,LAQUENEXY,1,tad06
5,7,2395254,QUEULEU,0,05
5,7,2395255,QUEULEU,0,05
5,7,2395256,QUEULEU,0,05
5,7,2395257,QUEULEU,0,05
5,7,2395258,QUEULEU,0,05
5,7,2395259,QUEULEU,0,05
5,7,2395260,QUEULEU,0,05
5,7,2395261,QUEULEU,0,05
5,7,2395263,REPUBLIQUE,0,05
5,7,2395264,QUEULEU,0,05
5,7,2395265,BUCHOZ,1,05
5,7,2395266,FELIX MARECHAL,1,05
5,7,2395267,FELIX MARECHAL,1,05
5,7,2395268,BUCHOZ,1,05
5,7,2395269,FELIX MARECHAL,1,05
5,7,2395270,FELIX MARECHAL,1,05
5,7,2395271,FELIX MARECHAL,1,05
5,7,2395272,FELIX MARECHAL,1,05
5,7,2395273,FELIX MARECHAL,1,05
5,7,2395274,REPUBLIQUE,1,05
8,7,2396169,REPUBLIQUE,1,08
5,7,2395193,QUEULEU,0,02
5,7,2395194,QUEULEU,0,02
5,7,2395195,QUEULEU,0,02
5,7,2395196,QUEULEU,0,02
5,7,2395197,QUEULEU,0,02
5,7,2395198,QUEULEU,0,02
5,7,2395199,QUEULEU,0,02
5,7,2395200,QUEULEU,0,02
5,7,2395201,QUEULEU,0,02
5,7,2395202,QUEULEU,0,02
5,7,2395203,FELIX MARECHAL,1,02
5,7,2395204,BUCHOZ,1,02
5,7,2395205,FELIX MARECHAL,1,02
5,7,2395206,FELIX MARECHAL,1,02
5,7,2395207,FELIX MARECHAL,1,02
5,7,2395208,FELIX MARECHAL,1,02
5,7,2395209,FELIX MARECHAL,1,02
5,7,2395210,FELIX MARECHAL,1,02
5,7,2395211,FELIX MARECHAL,1,02
5,7,2395244,FELIX MARECHAL,1,02
5,7,2395275,FELIX MARECHAL,1,02
5,7,2395176,QUEULEU,0,01
5,7,2395177,QUEULEU,0,01
5,7,2395178,QUEULEU,0,01
5,7,2395179,QUEULEU,0,01
5,7,2395180,QUEULEU,0,01
5,7,2395181,QUEULEU,0,01
5,7,2395182,QUEULEU,0,01
5,7,2395183,QUEULEU,0,01
5,7,2395184,FELIX MARECHAL,1,01
5,7,2395185,FELIX MARECHAL,1,01
5,7,2395186,FELIX MARECHAL,1,01
5,7,2395187,FELIX MARECHAL,1,01
5,7,2395188,FELIX MARECHAL,1,01
5,7,2395189,FELIX MARECHAL,1,01
5,7,2395190,BUCHOZ,1,01
5,7,2395191,BUCHOZ,1,01
5,7,2395192,FELIX MARECHAL,1,01
5,7,2395212,QUEULEU,0,01
5,7,2395262,QUEULEU,0,01
5,7,2395223,QUEULEU,0,04
5,7,2395236,QUEULEU,0,04
5,7,2395237,QUEULEU,0,04
5,7,2395238,QUEULEU,0,04
5,7,2395239,QUEULEU,0,04
5,7,2395240,QUEULEU,0,04
5,7,2395241,QUEULEU,0,04
5,7,2395242,QUEULEU,0,04
5,7,2395243,QUEULEU,0,04
5,7,2395245,FELIX MARECHAL,1,04
5,7,2395246,FELIX MARECHAL,1,04
5,7,2395247,BUCHOZ,1,04
5,7,2395248,FELIX MARECHAL,1,04
5,7,2395249,BUCHOZ,1,04
5,7,2395250,FELIX MARECHAL,1,04
5,7,2395251,FELIX MARECHAL,1,04
5,7,2395252,BUCHOZ,1,04
5,7,2395253,FELIX MARECHAL,1,04
5,7,2395276,QUEULEU,0,04
5,7,2395213,QUEULEU,0,03
5,7,2395214,QUEULEU,0,03
5,7,2395215,QUEULEU,0,03
5,7,2395216,QUEULEU,0,03
5,7,2395217,QUEULEU,0,03
5,7,2395218,QUEULEU,0,03
5,7,2395219,QUEULEU,0,03
5,7,2395220,QUEULEU,0,03
5,7,2395221,QUEULEU,0,03
5,7,2395222,QUEULEU,0,03
5,7,2395224,BUCHOZ,1,03
5,7,2395225,FELIX MARECHAL,1,03
5,7,2395226,FELIX MARECHAL,1,03
5,7,2395227,FELIX MARECHAL,1,03
5,7,2395228,FELIX MARECHAL,1,03
5,7,2395229,BUCHOZ,1,03
5,7,2395230,FELIX MARECHAL,1,03
5,7,2395231,FELIX MARECHAL,1,03
5,7,2395232,FELIX MARECHAL,1,03
5,7,2395233,REPUBLIQUE,1,03
5,7,2395234,FELIX MARECHAL,1,03
5,7,2395235,REPUBLIQUE,0,03
8,7,2396125,OEILLETS,0,05
8,7,2396137,OEILLETS,0,05
8,7,2396139,OEILLETS,0,05
8,7,2396140,OEILLETS,0,05
8,7,2396141,OEILLETS,0,05
8,7,2396142,OEILLETS,0,05
8,7,2396143,OEILLETS,0,05
8,7,2396144,PRES ST JACQUES,1,05
8,7,2396145,OEILLETS,0,05
8,7,2396146,DENY,1,05
8,7,2396148,DENY,1,05
8,7,2396149,DENY,1,05
8,7,2396150,DENY,1,05
8,7,2396152,PRES ST JACQUES,1,05
8,7,2396153,PRES ST JACQUES,1,05
8,7,2396080,REPUBLIQUE,0,02
8,7,2396081,OEILLETS,0,02
8,7,2396089,OEILLETS,0,02
8,7,2396090,DENY,1,02
8,7,2396091,REPUBLIQUE,1,02
8,7,2396093,OEILLETS,0,02
8,7,2396094,PRES ST JACQUES,1,02
8,7,2396095,PRES ST JACQUES,1,02
8,7,2396096,PRES ST JACQUES,1,02
8,7,2396097,PRES ST JACQUES,1,02
8,7,2396098,DENY,1,02
8,7,2396099,DENY,1,02
8,7,2396102,OEILLETS,0,02
8,7,2396103,OEILLETS,0,02
8,7,2396104,OEILLETS,0,02
8,7,2396105,OEILLETS,0,02
8,7,2396106,OEILLETS,0,02
8,7,2396108,OEILLETS,0,02
8,7,2396109,DENY,1,02
8,7,2396110,OEILLETS,0,03
8,7,2396118,DENY,1,03
8,7,2396123,OEILLETS,0,03
8,7,2396124,OEILLETS,0,03
8,7,2396126,OEILLETS,0,03
8,7,2396127,OEILLETS,0,03
8,7,2396128,OEILLETS,0,03
8,7,2396129,OEILLETS,0,03
8,7,2396130,DENY,1,03
8,7,2396131,OEILLETS,0,03
8,7,2396132,PRES ST JACQUES,1,03
8,7,2396133,PRES ST JACQUES,1,03
8,7,2396134,PRES ST JACQUES,1,03
8,7,2396135,DENY,1,03
8,7,2396136,DENY,1,03
8,7,2396138,PRES ST JACQUES,1,03
8,7,2396172,DENY,1,03
8,7,2396071,PRES ST JACQUES,1,04
8,7,2396075,OEILLETS,0,04
8,7,2396076,OEILLETS,0,04
8,7,2396077,OEILLETS,0,04
8,7,2396078,OEILLETS,0,04
8,7,2396079,DENY,1,04
8,7,2396082,OEILLETS,0,04
8,7,2396083,OEILLETS,0,04
8,7,2396084,PRES ST JACQUES,1,04
8,7,2396085,DENY,1,04
8,7,2396086,DENY,1,04
8,7,2396087,PRES ST JACQUES,1,04
8,7,2396088,DENY,1,04
8,7,2396092,PRES ST JACQUES,1,04
8,7,2396101,OEILLETS,0,04
8,7,2396116,OEILLETS,0,04
8,7,2396166,OEILLETS,0,04
8,7,2396070,OEILLETS,0,06
8,7,2396074,OEILLETS,0,06
8,7,2396157,OEILLETS,0,06
8,7,2396158,OEILLETS,0,06
8,7,2396159,OEILLETS,0,06
8,7,2396160,DENY,1,06
8,7,2396161,OEILLETS,0,06
8,7,2396162,OEILLETS,0,06
8,7,2396163,PRES ST JACQUES,1,06
8,7,2396164,PRES ST JACQUES,1,06
8,7,2396165,PRES ST JACQUES,1,06
8,7,2396167,DENY,1,06
8,7,2396168,DENY,1,06
8,7,2396058,OEILLETS,0,01
8,7,2396059,OEILLETS,0,01
8,7,2396060,OEILLETS,0,01
8,7,2396061,DENY,1,01
8,7,2396062,OEILLETS,0,01
8,7,2396063,OEILLETS,0,01
8,7,2396064,OEILLETS,0,01
8,7,2396065,PRES ST JACQUES,1,01
8,7,2396067,PRES ST JACQUES,1,01
8,7,2396068,PRES ST JACQUES,1,01
8,7,2396069,PRES ST JACQUES,1,01
8,7,2396072,DENY,1,01
8,7,2396073,DENY,1,01
8,7,2396147,REPUBLIQUE,0,01
8,7,2396151,OEILLETS,0,01
8,7,2396154,OEILLETS,0,01
8,7,2396155,REPUBLIQUE,1,01
8,7,2396156,DENY,1,01
8,7,2396173,DENY,1,01
77,7,2389390,CIMETIERE DE L'EST,0,01
77,7,2389391,CIMETIERE DE L'EST,0,01
77,7,2389392,CIMETIERE DE L'EST,0,01
77,7,2389393,CIMETIERE DE L'EST,0,01
77,7,2389394,CIMETIERE DE L'EST,0,01
77,7,2389395,CIMETIERE DE L'EST,0,01
77,7,2389396,CIMETIERE DE L'EST,0,01
77,7,2389397,CIMETIERE DE L'EST,0,01
77,7,2389398,CIMETIERE DE L'EST,0,01
77,7,2389399,CIMETIERE DE L'EST,0,01
77,7,2389400,CIMETIERE DE L'EST,0,01
77,7,2389401,CIMETIERE DE L'EST,0,01
77,7,2389402,CIMETIERE DE L'EST,0,01
77,7,2389403,CIMETIERE DE L'EST,0,01
77,7,2389404,CIMETIERE DE L'EST,0,01
77,7,2389405,CIMETIERE DE L'EST,0,01
77,7,2389406,CIMETIERE DE L'EST,0,01
77,7,2389407,CIMETIERE DE L'EST,0,01
77,7,2389408,CIMETIERE DE L'EST,0,01
77,7,2389409,CIMETIERE DE L'EST,0,01
77,7,2389410,CIMETIERE DE L'EST,0,01
77,7,2389411,CIMETIERE DE L'EST,0,01
77,7,2389412,CIMETIERE DE L'EST,0,01
77,7,2389413,CIMETIERE DE L'EST,0,01
77,7,2389414,CIMETIERE DE L'EST,0,02
77,7,2389415,CIMETIERE DE L'EST,0,02
77,7,2389416,CIMETIERE DE L'EST,0,02
77,7,2389417,CIMETIERE DE L'EST,0,02
77,7,2389418,CIMETIERE DE L'EST,0,02
77,7,2389419,CIMETIERE DE L'EST,0,02
77,7,2389420,CIMETIERE DE L'EST,0,02
77,7,2389421,CIMETIERE DE L'EST,0,02
77,7,2389422,CIMETIERE DE L'EST,0,02
77,7,2389423,CIMETIERE DE L'EST,0,02
77,7,2389424,CIMETIERE DE L'EST,0,02
77,7,2389425,CIMETIERE DE L'EST,0,02
77,7,2389426,CIMETIERE DE L'EST,0,02
77,7,2389427,CIMETIERE DE L'EST,0,02
77,7,2389428,CIMETIERE DE L'EST,0,02
77,7,2389429,CIMETIERE DE L'EST,0,02
77,7,2389430,CIMETIERE DE L'EST,0,02
77,7,2389431,CIMETIERE DE L'EST,0,02
77,7,2389432,CIMETIERE DE L'EST,0,02
77,7,2389433,CIMETIERE DE L'EST,0,02
77,7,2389434,CIMETIERE DE L'EST,0,02
77,7,2389435,CIMETIERE DE L'EST,0,02
20,7,2398187,FALOGNE,0,01
20,7,2398188,REPUBLIQUE,1,01
20,7,2398189,REPUBLIQUE,1,01
20,7,2398191,REPUBLIQUE,0,01
20,7,2398193,ST ELOY,1,01
20,7,2398196,ST ELOY,1,01
20,7,2398190,FALOGNE,0,02
20,7,2398192,REPUBLIQUE,1,02
20,7,2398194,ST ELOY,1,02
20,7,2398195,REPUBLIQUE,0,02
20,7,2398197,FALOGNE,0,02
20,7,2398198,REPUBLIQUE,0,02
6,7,2395565,LE LAC,0,04
6,7,2395570,LE LAC,0,04
6,7,2395577,LE LAC,0,04
6,7,2395581,LE LAC,0,04
6,7,2395588,LE LAC,0,04
6,7,2395592,LE LAC,0,04
6,7,2395599,LE LAC,0,04
6,7,2395604,LE LAC,0,04
6,7,2395608,LE LAC,0,04
6,7,2395609,LE LAC,0,04
6,7,2395610,REPUBLIQUE,1,04
6,7,2395614,REPUBLIQUE,1,04
6,7,2395618,LE LAC,0,04
6,7,2395619,REPUBLIQUE,1,04
6,7,2395620,REPUBLIQUE,1,04
6,7,2395621,REPUBLIQUE,1,04
6,7,2395626,REPUBLIQUE,1,04
6,7,2395630,REPUBLIQUE,1,04
6,7,2395631,REPUBLIQUE,1,04
6,7,2395634,REPUBLIQUE,1,04
6,7,2395638,REPUBLIQUE,1,04
6,7,2395645,REPUBLIQUE,1,04
6,7,2395568,LE LAC,0,01
6,7,2395569,LE LAC,0,01
6,7,2395576,LE LAC,0,01
6,7,2395580,LE LAC,0,01
6,7,2395584,LE LAC,0,01
6,7,2395591,LE LAC,0,01
6,7,2395595,LE LAC,0,01
6,7,2395600,REPUBLIQUE,1,01
6,7,2395603,LE LAC,0,01
6,7,2395607,REPUBLIQUE,1,01
6,7,2395613,REPUBLIQUE,1,01
6,7,2395617,REPUBLIQUE,1,01
6,7,2395625,REPUBLIQUE,1,01
6,7,2395629,REPUBLIQUE,1,01
6,7,2395632,REPUBLIQUE,1,01
6,7,2395633,REPUBLIQUE,1,01
6,7,2395637,REPUBLIQUE,1,01
6,7,2395641,REPUBLIQUE,1,01
6,7,2395642,LE LAC,0,01
6,7,2395643,LE LAC,0,01
6,7,2395644,REPUBLIQUE,1,01
6,7,2395650,LE LAC,0,01
6,7,2395567,LE LAC,0,03
6,7,2395572,LE LAC,0,03
6,7,2395579,LE LAC,0,03
6,7,2395583,LE LAC,0,03
6,7,2395585,REPUBLIQUE,1,03
6,7,2395586,REPUBLIQUE,1,03
6,7,2395587,REPUBLIQUE,1,03
6,7,2395590,LE LAC,0,03
6,7,2395594,LE LAC,0,03
6,7,2395596,REPUBLIQUE,1,03
6,7,2395597,LE LAC,0,03
6,7,2395598,LE LAC,0,03
6,7,2395602,LE LAC,0,03
6,7,2395606,LE LAC,0,03
6,7,2395612,REPUBLIQUE,1,03
6,7,2395616,REPUBLIQUE,1,03
6,7,2395623,REPUBLIQUE,1,03
6,7,2395628,REPUBLIQUE,1,03
6,7,2395636,REPUBLIQUE,1,03
6,7,2395640,REPUBLIQUE,1,03
6,7,2395647,REPUBLIQUE,1,03
6,7,2395649,LE LAC,0,03
7,7,2395873,PLAPPEVILLE,0,01
7,7,2395875,REPUBLIQUE,1,01
7,7,2395874,PLAPPEVILLE,0,01
7,7,2395876,REPUBLIQUE,1,01
7,7,2395871,PLAPPEVILLE,0,01
7,7,2395870,PLAPPEVILLE,0,1
7,7,2395872,PLAPPEVILLE,0,1
7,7,2395877,REPUBLIQUE,1,1
7,7,2395878,REPUBLIQUE,1,1
43,7,2380173,POLE MULTIMODAL,0,01
24,7,2379959,POLE MULTIMODAL,0,02
24,7,2379953,FRANCLONCHAMPS,1,01
24,7,2379956,POLE MULTIMODAL,0,01
24,7,2379958,FRANCLONCHAMPS,1,01
24,7,2379967,POLE MULTIMODAL,0,01
24,7,2379970,FRANCLONCHAMPS,1,01
12,7,2397327,DOLICHE,0,02
12,7,2397328,DOLICHE,0,02
12,7,2397329,DOLICHE,0,02
12,7,2397331,DOLICHE,0,02
12,7,2397334,ST ELOY,1,02
12,7,2397335,ST ELOY,1,02
12,7,2397336,ST ELOY,1,02
12,7,2397337,ST ELOY,1,02
12,7,2397339,ST ELOY,1,02
12,7,2397373,BORNY,0,02
12,7,2397382,ST ELOY,1,02
12,7,2397393,BORNY,0,02
12,7,2397394,DOLICHE,0,02
12,7,2397402,ST ELOY,1,02
12,7,2397403,REPUBLIQUE,1,02
12,7,2397404,ST ELOY,1,02
12,7,2397316,DOLICHE,0,05
12,7,2397318,DOLICHE,0,05
12,7,2397323,ST ELOY,1,05
12,7,2397325,ST ELOY,1,05
12,7,2397369,DOLICHE,0,05
12,7,2397370,BORNY,0,05
12,7,2397371,BORNY,0,05
12,7,2397376,BORNY,0,05
12,7,2397377,DOLICHE,0,05
12,7,2397378,ST ELOY,1,05
12,7,2397379,ST ELOY,1,05
12,7,2397380,ST ELOY,1,05
12,7,2397385,ST ELOY,1,05
12,7,2397386,RIMPORT,1,05
12,7,2397391,BORNY,0,05
12,7,2397400,ST ELOY,1,05
12,7,2397358,DOLICHE,0,06
12,7,2397360,DOLICHE,0,06
12,7,2397361,ST ELOY,1,06
12,7,2397362,ST ELOY,1,06
12,7,2397366,ST ELOY,1,06
12,7,2397368,ST ELOY,1,06
12,7,2397374,BORNY,0,06
12,7,2397383,ST ELOY,1,06
12,7,2397387,BORNY,0,06
12,7,2397388,BORNY,0,06
12,7,2397389,BORNY,0,06
12,7,2397396,ST ELOY,1,06
12,7,2397397,ST ELOY,1,06
12,7,2397398,ST ELOY,1,06
12,7,2397437,DOLICHE,0,06
12,7,2397455,DOLICHE,0,06
12,7,2397456,BORNY,0,06
12,7,2397457,RIMPORT,1,06
12,7,2397313,DOLICHE,0,01
12,7,2397320,ST ELOY,1,01
12,7,2397330,DOLICHE,0,01
12,7,2397332,DOLICHE,0,01
12,7,2397333,DOLICHE,0,01
12,7,2397338,ST ELOY,1,01
12,7,2397340,ST ELOY,1,01
12,7,2397410,BORNY,0,01
12,7,2397420,ST ELOY,1,01
12,7,2397438,BORNY,0,01
12,7,2397439,BORNY,0,01
12,7,2397440,BORNY,0,01
12,7,2397446,ST ELOY,1,01
12,7,2397448,ST ELOY,1,01
12,7,2397449,ST ELOY,1,01
12,7,2397405,BORNY,0,08
12,7,2397406,BORNY,0,08
12,7,2397407,BORNY,0,08
12,7,2397412,BORNY,0,08
12,7,2397415,ST ELOY,1,08
12,7,2397416,ST ELOY,1,08
12,7,2397417,ST ELOY,1,08
12,7,2397422,ST ELOY,1,08
12,7,2397426,DOLICHE,0,08
12,7,2397428,DOLICHE,0,08
12,7,2397434,ST ELOY,1,08
12,7,2397436,ST ELOY,1,08
12,7,2397442,BORNY,0,08
12,7,2397451,ST ELOY,1,08
12,7,2397343,DOLICHE,0,10
12,7,2397345,DOLICHE,0,10
12,7,2397351,ST ELOY,1,10
12,7,2397353,ST ELOY,1,10
12,7,2397409,BORNY,0,10
12,7,2397419,ST ELOY,1,10
12,7,2397444,BORNY,0,10
12,7,2397445,DOLICHE,0,10
12,7,2397447,DOLICHE,0,10
12,7,2397453,ST ELOY,1,10
12,7,2397454,ST ELOY,1,10
95,7,2386673,SEROT,0,01
95,7,2386674,SEROT,0,01
95,7,2386681,ST JULIEN FORT,1,01
11,7,2396887,REPUBLIQUE,1,V007
11,7,2396891,REPUBLIQUE,1,V007
11,7,2396928,ALEXANDRE FLEMING,0,V007
95,7,2386682,ST JULIEN FORT,1,02
43,7,2380174,POLE MULTIMODAL,0,02
43,7,2380178,POLE MULTIMODAL,0,02
43,7,2380181,JEAN MOULIN,1,02
12,7,2397355,DOLICHE,0,03
12,7,2397356,DOLICHE,0,03
12,7,2397357,DOLICHE,0,03
12,7,2397359,DOLICHE,0,03
12,7,2397363,ST ELOY,1,03
12,7,2397364,ST ELOY,1,03
12,7,2397365,ST ELOY,1,03
12,7,2397367,ST ELOY,1,03
12,7,2397411,BORNY,0,03
12,7,2397421,ST ELOY,1,03
12,7,2397430,ST ELOY,1,03
12,7,2397441,BORNY,0,03
12,7,2397450,ST ELOY,1,03
13,7,2397937,MARRONNIERS,0,02
13,7,2397941,MARRONNIERS,0,02
13,7,2397943,MARRONNIERS,0,02
13,7,2397944,MARRONNIERS,0,02
13,7,2397946,MARRONNIERS,0,02
13,7,2397950,MARRONNIERS,0,02
13,7,2397952,GRIMONT,0,02
13,7,2397954,GRIMONT,0,02
13,7,2397956,GRIMONT,0,02
13,7,2397958,GRIMONT,0,02
13,7,2397961,GRIMONT,0,02
13,7,2397963,GRIMONT,0,02
13,7,2397965,GRIMONT,0,02
13,7,2397966,GRIMONT,0,02
13,7,2397968,REPUBLIQUE,1,02
13,7,2397970,REPUBLIQUE,1,02
13,7,2397972,REPUBLIQUE,1,02
13,7,2397974,REPUBLIQUE,1,02
13,7,2397977,REPUBLIQUE,1,02
13,7,2397979,REPUBLIQUE,1,02
13,7,2397981,REPUBLIQUE,1,02
13,7,2397982,REPUBLIQUE,1,02
13,7,2397984,REPUBLIQUE,1,02
13,7,2397986,REPUBLIQUE,1,02
13,7,2397988,REPUBLIQUE,1,02
13,7,2397989,REPUBLIQUE,1,02
13,7,2397991,REPUBLIQUE,1,02
13,7,2397995,REPUBLIQUE,1,02
13,7,2397938,MARRONNIERS,0,01
13,7,2397940,MARRONNIERS,0,01
13,7,2397942,MARRONNIERS,0,01
13,7,2397945,MARRONNIERS,0,01
13,7,2397947,MARRONNIERS,0,01
13,7,2397948,MARRONNIERS,0,01
13,7,2397949,MARRONNIERS,0,01
13,7,2397951,REPUBLIQUE,1,01
13,7,2397953,GRIMONT,0,01
13,7,2397955,GRIMONT,0,01
13,7,2397957,GRIMONT,0,01
13,7,2397959,GRIMONT,0,01
13,7,2397960,GRIMONT,0,01
13,7,2397962,GRIMONT,0,01
13,7,2397964,GRIMONT,0,01
13,7,2397967,REPUBLIQUE,1,01
13,7,2397969,REPUBLIQUE,1,01
13,7,2397971,REPUBLIQUE,1,01
13,7,2397973,REPUBLIQUE,1,01
13,7,2397975,REPUBLIQUE,1,01
13,7,2397976,REPUBLIQUE,1,01
13,7,2397978,REPUBLIQUE,1,01
13,7,2397980,REPUBLIQUE,1,01
13,7,2397985,REPUBLIQUE,1,01
13,7,2397987,REPUBLIQUE,1,01
13,7,2397990,REPUBLIQUE,1,01
13,7,2397992,REPUBLIQUE,1,01
13,7,2397993,REPUBLIQUE,1,01
13,7,2397994,REPUBLIQUE,1,01
13,7,2397996,REPUBLIQUE,1,01
