stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
20067,581,MAGNY-AU-BOIS,,+49.075431,+06.195350,0,10032
10032,MAGNY,MAGNY-AU-BOIS,,+49.075301,+06.195189,1,
20138,582,OBELLIANE,,+49.076163,+06.192663,0,10068
10068,OBELL,OBELLIANE,,+49.076075,+06.192738,1,
20140,583,ARMOISIERES,,+49.077312,+06.189445,0,10069
10069,1ARMO,ARMOISIERES,,+49.077225,+06.189655,1,
20142,584,BEAUSOLEIL,,+49.075723,+06.186822,0,10070
10070,BSOLE,BEAUSOLEIL,,+49.075759,+06.187006,1,
20144,585,HAUTS-DE-MAGNY,,+49.074047,+06.190765,0,10071
10071,HMAGN,HAUTS-DE-MAGNY,,+49.074096,+06.190774,1,
20071,86,MOULINS,,+49.105465,+06.110442,0,10034
20079,292,LORRAINE,,+49.102831,+06.109089,0,10038
20078,293,ARDECHE,,+49.101443,+06.106323,0,10037
20074,294,VIEILLES EAUX,,+49.103320,+06.105012,0,10035
10035,EAUX,VIEILLES EAUX,,+49.103320,+06.105012,1,
20859,658,CHATEL ST GERMAIN,,+49.122234,+06.081553,0,10442
10442,CSG,CHATEL ST GERMAIN,,+49.122234,+06.081553,1,
20863,659,CLERY,,+49.121184,+06.080518,0,10444
10444,1CL,CLERY,,+49.121184,+06.080518,1,
20864,660,CHAHURY,,+49.117661,+06.084813,0,10445
10445,1CH,CHAHURY,,+49.117661,+06.084813,1,
20861,661,CHEMIN DES DAMES,,+49.116918,+06.088182,0,10443
10443,CDD,CHEMIN DES DAMES,,+49.117089,+06.088010,1,
20867,323,HAIE BRULEE,,+49.111805,+06.095545,0,10029
20854,210,HAIE BRULEE,,+49.110720,+06.097227,0,10029
20153,308,ROSEAUX,,+49.071234,+06.186713,0,10075
20152,225,VALERIANE,,+49.071002,+06.192665,0,10074
20150,309,AUBEPINE,,+49.072259,+06.193105,0,10073
10073,ARP,AUBEPINE,,+49.072259,+06.193105,1,
20862,657,CHEMIN DES DAMES,,+49.117260,+06.087838,0,10443
20145,311,HAUTS-DE-MAGNY,,+49.074146,+06.190783,0,10071
20143,554,BEAUSOLEIL,,+49.075796,+06.187190,0,10070
20141,244,ARMOISIERES,,+49.077139,+06.189865,0,10069
20139,245,OBELLIANE,,+49.075987,+06.192814,0,10068
20148,246,MAGNY-AU-BOIS,,+49.075172,+06.195029,0,10032
20135,247,ROOSEVELT,,+49.077187,+06.193900,0,10066
20133,248,LA PLAINE,,+49.078403,+06.190922,0,10065
20131,249,APREMONT,,+49.080290,+06.187103,0,10064
20851,260,PLATEAU,,+49.082391,+06.184228,0,10438
20866,560,RN3,,+49.109673,+06.091020,0,10446
10446,RN3,RN3,,+49.109678,+06.091115,1,
20828,231,JUSSY - Ste RUFFINE,,+49.105111,+06.089326,0,10426
10426,JUSTR,JUSSY - Ste RUFFINE,,+49.105111,+06.089326,1,
20865,561,RN3,,+49.109684,+06.091210,0,10446
20019,172,PLACE D'ARMES,,+49.119991,+06.175829,0,10003
20104,85,MOULINS MAIRIE,,+49.106999,+06.106378,0,10082
10082,MAIRI,MOULINS MAIRIE,,+49.106999,+06.106378,1,
20884,124,CANONPRE,,+49.089813,+06.117236,0,10454
10454,CANON,CANONPRE,,+49.089840,+06.117188,1,
20882,101,3  HAIES,,+49.091098,+06.119915,0,10453
10453,3HAIE,3  HAIES,,+49.091220,+06.119734,1,
20248,9087,CONSTANTINE,,+49.091427,+06.126230,0,10121
10121,CONST,CONSTANTINE,,+49.091449,+06.126155,1,
20250,52,ST PIERRE,,+49.092513,+06.129579,0,10122
10122,SPIER,ST PIERRE,,+49.092513,+06.129579,1,
20266,80,ST PIERRE,,+49.093487,+06.132556,0,10130
10130,SP2,ST PIERRE,,+49.093294,+06.131734,1,
20268,81,ALGER,,+49.094357,+06.135257,0,10131
10131,ALGER,ALGER,,+49.094338,+06.135013,1,
20270,82,TOURAINE,,+49.095512,+06.138724,0,10132
10132,toura,TOURAINE,,+49.095335,+06.138015,1,
20263,59,ST QUENTIN,,+49.097305,+06.144397,0,10129
10129,SQ1,ST QUENTIN,,+49.097517,+06.143602,1,
20279,60,ST VICTOR,,+49.098273,+06.147471,0,10137
10137,VICTO,ST VICTOR,,+49.098132,+06.146860,1,
20281,61,LITALDUS,,+49.099935,+06.152666,0,10138
10138,LITAL,LITALDUS,,+49.099705,+06.151850,1,
20283,62,NATION,,+49.101279,+06.154658,0,10139
10139,NATIO,NATION,,+49.101307,+06.154631,1,
20285,64,EUROPA COURCELLES,,+49.101873,+06.158445,0,10140
10140,1ROSE,EUROPA COURCELLES,,+49.101998,+06.158590,1,
20287,65,BOTANIQUE,,+49.103928,+06.162672,0,10141
10141,BOTAN,BOTANIQUE,,+49.103832,+06.162363,1,
20289,66,GENIE,,+49.105477,+06.163709,0,10142
10142,1GENI,GENIE,,+49.105973,+06.163997,1,
20332,331,PTE SERPENOISE,,+49.112635,+06.171691,0,10053
10053,PTESE,PTE SERPENOISE,,+49.112617,+06.171541,1,
20012,1,REPUBLIQUE,,+49.115208,+06.173798,0,10001
20014,4,GARE SNCF,,+49.111815,+06.176944,0,10002
20294,6,LACRETELLE,,+49.111718,+06.188278,0,10145
20298,7,LEGOUEST,,+49.111620,+06.192153,0,10146
10146,2LEGO,LEGOUEST,,+49.111625,+06.191756,1,
21154,665,EDGAR REYLE,,+49.113414,+06.192463,0,10597
10597,EdREY,EDGAR REYLE,,+49.113216,+06.192544,1,
21156,663,PONT ROUGE,,+49.114977,+06.192800,0,10598
10598,PtRou,PONT ROUGE,,+49.115025,+06.192402,1,
20641,461,GANNE,,+49.115622,+06.205456,0,10328
10328,GANNE,GANNE,,+49.115442,+06.204799,1,
20642,462,BERNARD,,+49.114570,+06.211416,0,10329
10329,BERNA,BERNARD,,+49.115089,+06.210762,1,
20309,12,GUYENNE,,+49.113974,+06.219899,0,10151
10151,GUYEN,GUYENNE,,+49.112929,+06.218802,1,
20311,13,BORDES,,+49.114235,+06.222056,0,10152
10152,BORDE,BORDES,,+49.114392,+06.221714,1,
20818,993,BOURGOGNE,,+49.114178,+06.227007,0,10421
10421,4BOUR,BOURGOGNE,,+49.114225,+06.227030,1,
20317,549,CLOUTIERS,,+49.114797,+06.229451,0,10155
10155,CLOUT,CLOUTIERS,,+49.114826,+06.229374,1,
20319,550,NONNETIERS,,+49.114687,+06.237015,0,10156
10156,NONNE,NONNETIERS,,+49.114711,+06.236322,1,
20824,426,FEIVRES,,+49.114754,+06.240076,0,10424
10424,FEIVR,FEIVRES,,+49.114952,+06.240372,1,
20324,432,POTIERS D'ETAIN,,+49.115608,+06.243734,0,10159
10159,ETAIN,POTIERS D'ETAIN,,+49.115879,+06.243650,1,
21425,424,SERRURIERS,,+49.118616,+06.240034,0,10158
10158,SERRU,SERRURIERS,,+49.118433,+06.240051,1,
21235,903,HOPITAL SCHUMAN,,+49.123350,+06.242088,0,10600
10600,HSchu,HOPITAL SCHUMAN,,+49.123350,+06.242088,1,
20251,53,ANEMONES,,+49.094689,+06.127949,0,10123
10123,ANEMO,ANEMONES,,+49.094689,+06.127949,1,
20255,54,SAVOIE,,+49.096080,+06.127482,0,10124
10124,SAVOI,SAVOIE,,+49.096076,+06.127347,1,
20254,55,ALSACE,,+49.097586,+06.129162,0,10125
10125,ALSAC,ALSACE,,+49.097718,+06.129367,1,
20257,56,HAUT-RHELE,,+49.099033,+06.132360,0,10126
10126,HRHEL,HAUT-RHELE,,+49.099067,+06.132351,1,
20259,57,8 MAI 1945,,+49.099762,+06.138629,0,10127
10127,8MAI,8 MAI 1945,,+49.099851,+06.138506,1,
20261,58,LES FRICHES,,+49.099933,+06.141901,0,10128
10128,FRICH,LES FRICHES,,+49.100016,+06.141917,1,
20819,16,COLOMBEY,,+49.110898,+06.230490,0,10422
10422,3COLO,COLOMBEY,,+49.110906,+06.230540,1,
20320,18,LE GOULLON,,+49.108292,+06.231134,0,10157
10157,LGOUL,LE GOULLON,,+49.108292,+06.231134,1,
20820,17,COLOMBEY,,+49.110914,+06.230591,0,10422
20316,552,CLOUTIERS,,+49.114855,+06.229297,0,10155
20817,994,BOURGOGNE,,+49.114273,+06.227053,0,10421
20310,21,BORDES,,+49.114550,+06.221373,0,10152
20643,472,BERNARD,,+49.115608,+06.210108,0,10329
21157,473,GANNE,,+49.115262,+06.204143,0,10328
21155,662,PONT ROUGE,,+49.115073,+06.192005,0,10598
21153,664,EDGAR REYLE,,+49.113019,+06.192625,0,10597
20297,27,LEGOUEST,,+49.111630,+06.191360,0,10146
20013,30,GARE SNCF,,+49.112068,+06.178606,0,10002
20061,31,ST NICOLAS,,+49.113474,+06.178398,0,10027
10027,SNICO,ST NICOLAS,,+49.113474,+06.178398,1,
20001,88,REPUBLIQUE,,+49.115508,+06.174292,0,10001
20290,36,VERLAINE,,+49.109523,+06.166817,0,10143
20288,37,GENIE,,+49.106469,+06.164285,0,10142
20286,38,BOTANIQUE,,+49.103736,+06.162055,0,10141
20284,39,EUROPA COURCELLES,,+49.102123,+06.158735,0,10140
20282,41,NATION,,+49.101335,+06.154605,0,10139
20280,42,LITALDUS,,+49.099475,+06.151035,0,10138
20278,43,ST VICTOR,,+49.097991,+06.146249,0,10137
20264,507,ST QUENTIN,,+49.097133,+06.143214,0,10129
20269,70,TOURAINE,,+49.095159,+06.137307,0,10132
20267,71,ALGER,,+49.094319,+06.134770,0,10131
20265,72,ST PIERRE,,+49.093101,+06.130913,0,10130
20249,83,CONSTANTINE,,+49.091231,+06.125226,0,10121
20881,115,3  HAIES,,+49.091342,+06.119554,0,10453
20883,135,CANONPRE,,+49.089867,+06.117141,0,10454
20276,73,CITE SNCF,,+49.090607,+06.127315,0,10136
10136,CITE,CITE SNCF,,+49.090638,+06.127734,1,
20274,74,LOTIS. INDUSTRIEL,,+49.089649,+06.124102,0,10135
10135,1LOTI,LOTIS. INDUSTRIEL,,+49.089570,+06.124191,1,
20272,75,ROTONDE,,+49.087279,+06.117113,0,10134
10134,ROTON,ROTONDE,,+49.087510,+06.117701,1,
21167,904,HOPITAL SCHUMAN,,+49.123350,+06.242088,0,10600
21422,673,SERRURIERS,,+49.118251,+06.240068,0,10158
21424,674,POTIERS D'ETAIN,,+49.116151,+06.243566,0,10159
20823,425,FEIVRES,,+49.115151,+06.240668,0,10424
20318,551,NONNETIERS,,+49.114735,+06.235630,0,10156
20262,44,ST QUENTIN,,+49.097806,+06.143499,0,10129
20260,45,LES FRICHES,,+49.100099,+06.141933,0,10128
20258,46,8 MAI 1945,,+49.099941,+06.138384,0,10127
20256,47,HAUT-RHELE,,+49.099102,+06.132342,0,10126
20253,48,ALSACE,,+49.097851,+06.129572,0,10125
20252,49,SAVOIE,,+49.096073,+06.127213,0,10124
20326,50,C.E.S.,,+49.094433,+06.123785,0,10161
10161,CES,C.E.S.,,+49.094433,+06.123785,1,
20328,51,PAQUERETTES,,+49.092896,+06.124455,0,10162
10162,1PAQU,PAQUERETTES,,+49.092896,+06.124455,1,
20329,87,CONSTANTINE,,+49.091691,+06.127011,0,10121
20273,77,ROTONDE,,+49.087741,+06.118290,0,10134
20275,78,LOTIS. INDUSTRIEL,,+49.089491,+06.124281,0,10135
20277,79,CITE SNCF,,+49.090670,+06.128154,0,10136
20666,463,GUYENNE,,+49.112428,+06.218095,0,10151
20644,464,VALERY,,+49.110719,+06.219130,0,10330
10330,1VALE,VALERY,,+49.110642,+06.219327,1,
20364,215,BEAU RIVAGE,,+49.115903,+06.150830,0,10179
10179,BRV,BEAU RIVAGE,,+49.115924,+06.150905,1,
20362,216,PEPINIERES,,+49.114005,+06.154850,0,10178
10178,PEPIN,PEPINIERES,,+49.114161,+06.154696,1,
20360,217,VILLAS,,+49.112663,+06.157677,0,10177
10177,VILLA,VILLAS,,+49.112663,+06.157812,1,
20358,218,PALAIS  SPORTS,,+49.111023,+06.161439,0,10176
10176,PALAI,PALAIS  SPORTS,,+49.111140,+06.161348,1,
20109,69,PTE SERPENOISE,,+49.112599,+06.171392,0,10053
20359,203,PALAIS  SPORTS,,+49.111258,+06.161258,0,10176
20361,204,VILLAS,,+49.112664,+06.157947,0,10177
20363,205,PEPINIERES,,+49.114318,+06.154543,0,10178
20365,206,BEAU RIVAGE,,+49.115946,+06.150981,0,10179
20169,601,ST JULIEN FORT,,+49.141353,+06.206686,0,10343
10343,StFor,ST JULIEN FORT,,+49.141090,+06.206231,1,
20621,5039,VILLERS L'ORME,,+49.135127,+06.206515,0,10314
10314,2VILL,VILLERS L'ORME,,+49.135127,+06.206515,1,
20632,5057,GRIMONT,,+49.140429,+06.217495,0,10323
10323,GRIMO,GRIMONT,,+49.140429,+06.217495,1,
20686,603,MARRONNIERS,,+49.134202,+06.215343,0,10320
10320,4MARR,MARRONNIERS,,+49.134278,+06.215342,1,
20685,604,PINS,,+49.132195,+06.215446,0,10319
10319,PINS,PINS,,+49.132282,+06.215654,1,
20684,605,FRENES,,+49.131970,+06.211513,0,10318
10318,Frene,FRENES,,+49.132124,+06.211702,1,
20170,606,CARRIERES,,+49.129905,+06.207424,0,10317
10317,CARRI,CARRIERES,,+49.129895,+06.208545,1,
20670,607,MELEZES,,+49.128164,+06.203304,0,10344
10344,MELEZ,MELEZES,,+49.128007,+06.203468,1,
20672,608,AULNES,,+49.127244,+06.207678,0,10345
10345,AULNE,AULNES,,+49.127271,+06.207678,1,
20674,609,CEDRES,,+49.127401,+06.211911,0,10346
10346,CEDRE,CEDRES,,+49.127418,+06.211783,1,
20676,610,VOLO,,+49.125352,+06.206442,0,10347
10347,1VOLO,VOLO,,+49.125315,+06.206421,1,
20677,596,VOLO,,+49.125279,+06.206401,0,10347
20675,597,CEDRES,,+49.127435,+06.211656,0,10346
20673,598,AULNES,,+49.127298,+06.207678,0,10345
20671,599,MELEZES,,+49.127850,+06.203632,0,10344
20625,5042,CARRIERES,,+49.129886,+06.209666,0,10317
20626,5043,FRENES,,+49.132278,+06.211891,0,10318
20627,5044,PINS,,+49.132370,+06.215862,0,10319
20629,5045,MARRONNIERS,,+49.134355,+06.215341,0,10320
20631,5047,TILLEULS,,+49.134521,+06.209846,0,10322
10322,TILLE,TILLEULS,,+49.134521,+06.209846,1,
20630,5046,BOUZONVILLE,,+49.135426,+06.213675,0,10321
10321,3BOUZ,BOUZONVILLE,,+49.135426,+06.213675,1,
20436,546,DOLICHE,,+49.094534,+06.245755,0,10218
10218,DOLIC,DOLICHE,,+49.094574,+06.245879,1,
20434,570,CUVION,,+49.092480,+06.242702,0,10217
10217,CUVIO,CUVION,,+49.092432,+06.242765,1,
20663,227,PASSOTTE,,+49.092755,+06.240123,0,10340
10340,PASSO,PASSOTTE,,+49.092570,+06.240313,1,
20661,571,ARIANE,,+49.095468,+06.238725,0,10339
10339,ARIAN,ARIANE,,+49.095157,+06.238704,1,
20440,430,FALOGNE,,+49.097961,+06.240284,0,10220
10220,FALOG,FALOGNE,,+49.098016,+06.240264,1,
20659,431,FAURNEL,,+49.100487,+06.243099,0,10338
10338,1FAUR,FAURNEL,,+49.100173,+06.242967,1,
21399,672,ROSE GONTHIER,,+49.103605,+06.243327,0,10708
10708,ROSEG,ROSE GONTHIER,,+49.103613,+06.243257,1,
20657,298,SOLIDARITE,,+49.108065,+06.243105,0,10337
10337,SOLID,SOLIDARITE,,+49.107880,+06.243095,1,
20654,299,SEBASTOPOL,,+49.107930,+06.237890,0,10336
10336,SEBAS,SEBASTOPOL,,+49.107749,+06.238301,1,
20653,467,BORNY,,+49.107640,+06.226753,0,10335
10335,Borny,BORNY,,+49.107640,+06.226753,1,
20649,468,DEFENSE,,+49.107425,+06.222794,0,10332
10332,DEFEN,DEFENSE,,+49.107425,+06.222794,1,
20645,470,VALERY,,+49.110566,+06.219524,0,10330
20667,471,GUYENNE,,+49.112387,+06.218413,0,10151
20189,149,PONTIFFROY,,+49.127513,+06.174827,0,10090
10090,Ponti,PONTIFFROY,,+49.127087,+06.176496,1,
20185,150,STE BARBE,,+49.129069,+06.170938,0,10089
10089,SBARB,STE BARBE,,+49.128897,+06.170953,1,
20637,151,YVAN GOLL,,+49.134910,+06.169867,0,10326
10326,YGOLL,YVAN GOLL,,+49.134256,+06.169752,1,
20635,152,METZ-NORD GARE,,+49.137802,+06.167997,0,10325
10325,MNG,METZ-NORD GARE,,+49.137395,+06.168152,1,
20633,443,JOBA,,+49.141179,+06.165670,0,10324
10324,JOBA,JOBA,,+49.141306,+06.165477,1,
20247,444,BOILEAU,,+49.142901,+06.169416,0,10120
10120,5BOIL,BOILEAU,,+49.141534,+06.170832,1,
20242,449,DE CHARDIN,,+49.143952,+06.172245,0,10116
10116,DECHA,DE CHARDIN,,+49.144235,+06.172027,1,
20240,543,FONTAINES,,+49.146559,+06.171951,0,10115
10115,2FONT,FONTAINES,,+49.146484,+06.171782,1,
20103,451,ST ELOY,,+49.148186,+06.171778,0,10081
10081,STELO,ST ELOY,,+49.148186,+06.171778,1,
20238,519,RICHET,,+49.148041,+06.171433,0,10114
10114,RICHE,RICHET,,+49.148041,+06.171433,1,
20239,520,FONTAINES,,+49.146410,+06.171613,0,10115
20241,452,DE CHARDIN,,+49.144518,+06.171810,0,10116
20245,670,C.F.P.A.,,+49.142821,+06.171985,0,10119
10119,CFPA,C.F.P.A.,,+49.142821,+06.171985,1,
21163,669,RAMON,,+49.140167,+06.172249,0,10118
10118,RAMON,RAMON,,+49.140195,+06.172429,1,
20636,528,YVAN GOLL,,+49.133603,+06.169638,0,10326
20182,167,EBLE,,+49.131899,+06.169053,0,10088
10088,EBLE,EBLE,,+49.131899,+06.169053,1,
20184,168,STE BARBE,,+49.128726,+06.170968,0,10089
20188,169,PONTIFFROY,,+49.127256,+06.176198,0,10090
20754,996,MAIRIE BORNY,,+49.110763,+06.222423,0,10387
10387,5MAIR,MAIRIE BORNY,,+49.110763,+06.222423,1,
20652,521,MICHELET,,+49.107235,+06.228147,0,10334
10334,MICHE,MICHELET,,+49.107235,+06.228147,1,
20655,542,SEBASTOPOL,,+49.107569,+06.238713,0,10336
20656,509,SOLIDARITE,,+49.107696,+06.243086,0,10337
21398,671,ROSE GONTHIER,,+49.103621,+06.243188,0,10708
20658,427,FAURNEL,,+49.099859,+06.242836,0,10338
20441,428,FALOGNE,,+49.098072,+06.240245,0,10220
20660,568,ARIANE,,+49.094847,+06.238683,0,10339
20662,226,PASSOTTE,,+49.092386,+06.240503,0,10340
20435,569,CUVION,,+49.092385,+06.242829,0,10217
21202,446,C.F.P.A.,,+49.142821,+06.171985,0,10119
20244,447,RAMON,,+49.140223,+06.172610,0,10118
20243,448,DREYFUS,,+49.142275,+06.172397,0,10117
10117,DREYF,DREYFUS,,+49.142275,+06.172397,1,
20303,25,STRASBOURG,,+49.110103,+06.203215,0,10148
10148,3STRA,STRASBOURG,,+49.110103,+06.203215,1,
20300,26,ALCAN,,+49.112691,+06.197275,0,10147
10147,ALCAN,ALCAN,,+49.112691,+06.197275,1,
21068,Pon01,PONTIFFROY,,+49.126492,+06.178463,0,10090
20680,614,GOUSSAUD,,+49.124063,+06.172146,0,10349
10349,Gouss,GOUSSAUD,,+49.124063,+06.172146,1,
20246,455,BOILEAU,,+49.140167,+06.172249,0,10120
20167,456,JOBA,,+49.141433,+06.165285,0,10324
20634,524,METZ-NORD GARE,,+49.136989,+06.168307,0,10325
20166,5014,ALEXANDRE FLEMING,,+49.059413,+06.163854,0,10283
10283,AFLEM,ALEXANDRE FLEMING,,+49.059413,+06.163854,1,
20584,5016,BRAZZA,,+49.057156,+06.167665,0,10296
10296,BRAZZ,BRAZZA,,+49.057156,+06.167665,1,
20807,5017,MICHEL ANGE,,+49.059369,+06.169179,0,10415
10415,MA,MICHEL ANGE,,+49.059369,+06.169179,1,
20580,5019,FERRY,,+49.061007,+06.166711,0,10293
10293,FERRY,FERRY,,+49.061007,+06.166711,1,
20579,5020,AV. DE MAGNY,,+49.064101,+06.167127,0,10292
10292,3MAGN,AV. DE MAGNY,,+49.064101,+06.167127,1,
20577,5015,BOUTAN,,+49.067218,+06.169894,0,10291
10291,2BOUT,BOUTAN,,+49.067218,+06.169894,1,
20576,5023,AZALEES,,+49.067353,+06.168055,0,10290
10290,AZALE,AZALEES,,+49.067353,+06.168055,1,
20575,5021,BLEUETS,,+49.066503,+06.164460,0,10289
10289,1BLEU,BLEUETS,,+49.066503,+06.164460,1,
20573,5022,CAMELIAS,,+49.065990,+06.159558,0,10288
10288,CAMEL,CAMELIAS,,+49.065990,+06.159558,1,
20571,5061,GLAIEULS,,+49.064183,+06.158484,0,10287
10287,GLAIE,GLAIEULS,,+49.064183,+06.158484,1,
20569,5062,LYS,,+49.062776,+06.161541,0,10286
10286,LYS,LYS,,+49.062776,+06.161541,1,
20567,5024,PLACE DE GAULE,,+49.060909,+06.162433,0,10285
10285,DEGAU,PLACE DE GAULE,,+49.060910,+06.162563,1,
20587,5025,CENTRE COMMERCIAL,,+49.058975,+06.158888,0,10297
10297,CCIAL,CENTRE COMMERCIAL,,+49.058969,+06.159051,1,
20589,5026,LES ECOLES,,+49.058985,+06.156363,0,10298
10298,ECOLE,LES ECOLES,,+49.058897,+06.156428,1,
20591,5027,HOTEL DE VILLE,,+49.060104,+06.154189,0,10299
10299,HOTEL,HOTEL DE VILLE,,+49.060050,+06.154182,1,
20593,5028,RUE DE LA GARE,,+49.061038,+06.151602,0,10300
10300,RDLGA,RUE DE LA GARE,,+49.060969,+06.151821,1,
20597,5029,ST BRICE,,+49.060263,+06.150131,0,10302
10302,6STBR,ST BRICE,,+49.060260,+06.150034,1,
20599,5030,LARGANTIER,,+49.062809,+06.146279,0,10303
10303,3LARG,LARGANTIER,,+49.062461,+06.146314,1,
20601,5031,PAPETERIE,,+49.068538,+06.146654,0,10304
10304,PAPET,PAPETERIE,,+49.068727,+06.146813,1,
20603,5032,LES CLOS,,+49.072941,+06.147909,0,10305
10305,LESCL,LES CLOS,,+49.073382,+06.147840,1,
20605,5033,GARENNES,,+49.076569,+06.146633,0,10306
10306,6GARE,GARENNES,,+49.076544,+06.146529,1,
20607,5034,GRANGE AUX ORMES,,+49.080816,+06.146549,0,10307
10307,Grang,GRANGE AUX ORMES,,+49.080748,+06.146386,1,
20609,5035,COSTES ET BELLONTE,,+49.083426,+06.148866,0,10308
10308,COSTE,COSTES ET BELLONTE,,+49.083855,+06.149068,1,
20007,5051,REPUBLIQUE,,+49.114359,+06.172500,0,10001
20608,5001,COSTES ET BELLONTE,,+49.084284,+06.149271,0,10308
20606,5002,GRANGE AUX ORMES,,+49.080681,+06.146224,0,10307
20604,5003,GARENNES,,+49.076519,+06.146425,0,10306
20602,5004,LES CLOS,,+49.073823,+06.147771,0,10305
20600,5005,PAPETERIE,,+49.068917,+06.146973,0,10304
20598,5006,LARGANTIER,,+49.062113,+06.146350,0,10303
20596,5007,ST BRICE,,+49.060257,+06.149938,0,10302
20592,5009,RUE DE LA GARE,,+49.060901,+06.152040,0,10300
20590,5010,HOTEL DE VILLE,,+49.059997,+06.154176,0,10299
20588,5011,LES ECOLES,,+49.058810,+06.156493,0,10298
20586,5012,CENTRE COMMERCIAL,,+49.058964,+06.159215,0,10297
20566,5013,CROIX ST JOSEPH,,+49.060103,+06.162855,0,10284
10284,CSJOS,CROIX ST JOSEPH,,+49.060103,+06.162855,1,
20388,555,BUCHOZ,,+49.135243,+06.148576,0,10191
10191,BUCHO,BUCHOZ,,+49.135243,+06.148576,1,
20386,415,LA BUTTE,,+49.132891,+06.147007,0,10190
10190,LABUT,LA BUTTE,,+49.133042,+06.147204,1,
20384,416,MIRABELLES,,+49.131300,+06.145831,0,10189
10189,MIRAB,MIRABELLES,,+49.131461,+06.146003,1,
20382,417,LES VIGNES,,+49.128856,+06.145152,0,10188
10188,VIGNE,LES VIGNES,,+49.128985,+06.145182,1,
20378,332,CASTORS,,+49.128357,+06.145873,0,10186
10186,1CAST,CASTORS,,+49.128419,+06.145826,1,
20376,333,TORTUE,,+49.128288,+06.148186,0,10185
10185,TORTU,TORTUE,,+49.128337,+06.148317,1,
20374,303,ST SIMON,,+49.127661,+06.151916,0,10184
10184,STSIM,ST SIMON,,+49.127645,+06.152042,1,
20372,304,MARNE,,+49.126738,+06.153943,0,10183
10183,1MARN,MARNE,,+49.126750,+06.154041,1,
20370,221,VICTOIRE,,+49.125158,+06.153212,0,10182
10182,1VICT,VICTOIRE,,+49.125054,+06.153179,1,
20368,220,LARDEMELLE,,+49.123810,+06.149350,0,10181
10181,LARDE,LARDEMELLE,,+49.123939,+06.149688,1,
20366,228,SIGISBERT,,+49.122201,+06.148910,0,10180
10180,SIGIS,SIGISBERT,,+49.122348,+06.148858,1,
20338,183,OBERLING,,+49.101880,+06.203653,0,10166
20392,184,DALSTEIN,,+49.099730,+06.202801,0,10195
10195,1DALS,DALSTEIN,,+49.099730,+06.202801,1,
20393,186,LOTI,,+49.100805,+06.200850,0,10196
10196,2LOTI,LOTI,,+49.100805,+06.200850,1,
20394,187,LAMARTINE,,+49.100528,+06.198082,0,10197
10197,LAMAR,LAMARTINE,,+49.100528,+06.198082,1,
20395,286,CREVAUX,,+49.099615,+06.194323,0,10198
10198,CREVA,CREVAUX,,+49.099615,+06.194323,1,
20105,445,QUEULEU,,+49.099961,+06.191345,0,10105
10105,QUEUL,QUEULEU,,+49.099961,+06.191345,1,
20380,420,FELIX MARECHAL,,+49.130181,+06.138578,0,10187
10187,FLM,FELIX MARECHAL,,+49.129767,+06.138282,1,
20334,287,HESTAUX,,+49.100914,+06.191513,0,10163
10163,HESTA,HESTAUX,,+49.100914,+06.191513,1,
20336,188,GOUSSEL,,+49.101488,+06.195573,0,10164
10164,GOUSS,GOUSSEL,,+49.101488,+06.195573,1,
20337,189,CLAUDEL,,+49.101626,+06.198827,0,10165
10165,CLAUD,CLAUDEL,,+49.101626,+06.198827,1,
20367,219,SIGISBERT,,+49.122495,+06.148806,0,10180
20369,557,LARDEMELLE,,+49.124068,+06.150026,0,10181
20371,558,VICTOIRE,,+49.124951,+06.153146,0,10182
20373,222,MARNE,,+49.126762,+06.154139,0,10183
20375,223,ST SIMON,,+49.127630,+06.152168,0,10184
20377,224,TORTUE,,+49.128386,+06.148448,0,10185
20379,319,CASTORS,,+49.128481,+06.145780,0,10186
20383,421,LES VIGNES,,+49.129115,+06.145212,0,10188
20385,422,MIRABELLES,,+49.131623,+06.146175,0,10189
20387,423,LA BUTTE,,+49.133194,+06.147402,0,10190
20006,114,REPUBLIQUE,,+49.115876,+06.173383,0,10001
20481,364,JUIN,,+49.118393,+06.190042,0,10241
10241,JUIN,JUIN,,+49.118265,+06.189935,1,
20483,365,RAPHAEL LEVY,,+49.120307,+06.190807,0,10242
10242,RLEVY,RAPHAEL LEVY,,+49.120159,+06.190671,1,
20485,366,ARTILLEURS,,+49.120142,+06.193077,0,10243
10243,ARTIL,ARTILLEURS,,+49.120225,+06.193270,1,
20487,367,BERNE,,+49.122851,+06.194142,0,10244
10244,Berne,BERNE,,+49.122813,+06.194014,1,
20488,368,ALSACE LORRAINE,,+49.121230,+06.195397,0,10245
10245,1ALLO,ALSACE LORRAINE,,+49.121338,+06.195082,1,
20490,369,STOXEY,,+49.119173,+06.196262,0,10246
10246,STOXE,STOXEY,,+49.119624,+06.196237,1,
20512,370,JURA,,+49.118411,+06.200510,0,10257
10257,Jura,JURA,,+49.118456,+06.200571,1,
20493,371,PETITES SOEURS,,+49.118934,+06.204221,0,10247
10247,SOEUR,PETITES SOEURS,,+49.119016,+06.204298,1,
20495,372,METMAN,,+49.120055,+06.209572,0,10248
10248,METMA,METMAN,,+49.120078,+06.209219,1,
20497,373,MAUJEAN,,+49.120122,+06.214525,0,10249
10249,MAUJE,MAUJEAN,,+49.120182,+06.214739,1,
